pattern,quality,support,pattern_delta,error_class_0,error_class_1,size_class_0,size_class_1,std_class_0,std_class_1,global_accuracy,dataset_size,max_gap
"[{'M_11_9'}, {'M_15_9'}, {'M_15_9'}]",0.12224377129158046,548,0.03992378330961277,0.14114641203356482,0.1810701953431776,326,222,0.18457682906936312,0.2335131042000477,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_3'}, {'M_15_9'}]",0.12224367314008026,181,0.03297158945905096,0.14496223554015156,0.1119906460811006,80,101,0.19658303878623087,0.17289875614376604,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_7'}, {'M_2_9'}]",0.12223980335540786,104,0.02936203785956447,0.1359410173274943,0.10657897946792984,61,43,0.1965226002279677,0.15974154090270315,0.8916666666666667,4320,5
"[{'M_8_9'}, {'M_8_0'}, {'M_11_9'}, {'M_11_9'}]",0.12223824329130775,72,0.03602143130883889,0.16665678612436308,0.20267821743320197,33,39,0.25181045792821016,0.2923852216372894,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_7'}, {'M_12_9'}, {'M_12_9'}]",0.12223687631901561,89,0.05947467291305564,0.21396064958893335,0.1544859766758777,52,37,0.23190779392336483,0.26387992968255763,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_15_9'}, {'M_14_9'}, {'M_13_9'}, {'M_13_9'}]",0.1222366891057518,66,0.029917660251556982,0.18297497086502887,0.21289263111658585,27,39,0.23356711850891285,0.28295794223496185,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_13_9'}, {'M_13_9'}, {'M_15_9'}, {'M_15_9'}]",0.12223628186341218,192,0.03327689009900919,0.23375212915596508,0.20047523905695588,84,108,0.256589145608938,0.2203108541692955,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}]",0.12223203477758207,355,0.039549949777205634,0.13647274475763824,0.17602269453484387,187,168,0.20977002614674048,0.2671942652883079,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_1_0'}, {'M_2_9'}]",0.1222318853248509,249,0.06132650970280232,0.2136413027635879,0.15231479306078557,90,159,0.25631955443558685,0.22362900082173903,0.8916666666666667,4320,5
"[{'M_5_7'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}]",0.12223147847046813,126,0.025720277804494984,0.24976508329871674,0.22404480549422176,71,55,0.29231482641457684,0.2749890231131029,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_0'}]",0.12222717665939871,286,0.022383955448197254,0.11763920418870373,0.14002315963690098,156,130,0.16091118067948365,0.2119741521837569,0.8916666666666667,4320,5
"[{'M_9_9'}, {'M_9_9'}, {'M_10_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}]",0.12222703131641564,145,0.039660588050004913,0.1580299498123485,0.1976905378623534,86,59,0.21880324465673798,0.2840140944168331,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_4_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}]",0.12222686021391184,121,0.03275573039176953,0.12212944226112306,0.1548851726528926,82,39,0.16852799862154655,0.25445343302861545,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_14_9'}, {'M_14_1'}, {'M_15_9'}]",0.12222666221337591,120,0.057982522321658014,0.21458852950794002,0.156606007186282,48,72,0.26016673277520114,0.1978836074751499,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}]",0.1222263657825013,97,0.02136381264579927,0.11627990272092188,0.13764371536672115,57,40,0.15063114397224966,0.20191625015313508,0.8916666666666667,4320,5
"[{'M_7_9'}, {'M_7_0'}, {'M_14_9'}]",0.12222597028741738,65,0.06870511828549646,0.1877264893717236,0.11902137108622714,18,47,0.273554038085048,0.18756074054620436,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_10_9'}, {'M_10_9'}, {'M_8_9'}]",0.12222559457222282,77,0.028733130088266085,0.1342006726760645,0.1629338027643306,49,28,0.17803826239393492,0.18944382679831626,0.8916666666666667,4320,5
"[{'M_1_8'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.12222512572731692,103,0.04090960113108619,0.1379853115295586,0.17889491266064478,46,57,0.20542624553124528,0.2656525078148121,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_4_9'}]",0.12222326338154173,418,0.04615963222564634,0.1374325556648334,0.18359218789047974,289,129,0.20133630351629464,0.26213471995819965,0.8916666666666667,4320,5
"[{'M_9_9'}, {'M_7_9'}, {'M_7_5'}]",0.12222321964691553,88,0.0737202953369844,0.200510107646031,0.1267898123090466,28,60,0.23994456949743376,0.1843908962613273,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.12222246064645546,101,0.0409116324350792,0.16527268077645982,0.20618431321153902,28,73,0.2418282630601718,0.2875352566064367,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_4'}, {'M_4_9'}, {'M_4_9'}]",0.12222219427333499,184,0.0394330103133273,0.1673798336996697,0.206812844012997,128,56,0.24215819750931147,0.29617464748123346,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_14_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.12222218180190166,237,0.06155295305901293,0.18786691651385054,0.1263139634548376,117,120,0.23553094617444717,0.19381487451280843,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}]",0.12222129728328603,184,0.04666767210292347,0.14287007157477213,0.1895377436776956,109,75,0.20206738920346093,0.27702965604614904,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_12_9'}, {'M_12_3'}]",0.1222204641607656,142,0.07113293097219564,0.20903867675134769,0.13790574577915204,65,77,0.27314286947249333,0.2138179561878919,0.8916666666666667,4320,5
"[{'M_11_0'}, {'M_8_9'}]",0.12221937346379347,171,0.04768591061240625,0.16685617965044855,0.1191702690380423,79,92,0.23507574894192043,0.1927387609079601,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_0'}, {'M_8_9'}]",0.12221937346379347,171,0.04768591061240625,0.16685617965044855,0.1191702690380423,79,92,0.23507574894192043,0.1927387609079601,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_3_9'}]",0.12221788310490225,990,0.03683467570562027,0.16575042418417044,0.2025850998897907,674,316,0.2232746759674016,0.2629838253747333,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}]",0.12221787860983434,527,0.032405019938653606,0.13739037919132147,0.16979539912997507,272,255,0.1853452280101408,0.21597237718030585,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_1_9'}]",0.12221473668738307,597,0.07307648239316197,0.20011947080326667,0.1270429884101047,224,373,0.25499260257685874,0.20160544151370116,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_10_9'}, {'M_10_3'}, {'M_9_9'}]",0.12221266299752054,64,0.07139284807687611,0.19304508970756276,0.12165224163068665,19,45,0.27281172549818994,0.19765898122146047,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_2_9'}, {'M_2_5'}]",0.12221105224512577,76,0.06349780372874711,0.21175199759102636,0.14825419386227925,31,45,0.2625255143290699,0.20256594207979056,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_0_5'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.12221051941804209,109,0.03806292437475878,0.13588791327092092,0.1739508376456797,69,40,0.18923097873652514,0.24437906072749674,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_8_9'}]",0.1222089808946825,444,0.033087300782482065,0.16760422703757716,0.20069152782005922,178,266,0.2221807900195032,0.25232191135231097,0.8916666666666667,4320,5
"[{'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_8_9'}, {'M_8_9'}]",0.12220802806530102,202,0.019855632647753682,0.11755000014922445,0.09769436750147077,112,90,0.18878850637048644,0.1544984478039576,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_10_9'}, {'M_10_8'}]",0.12220740420622149,102,0.037088296183481334,0.15871219057589767,0.195800486759379,44,58,0.2187877163403047,0.26079449650386677,0.8916666666666667,4320,5
"[{'M_8_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.12220732258470815,67,0.026542980326783067,0.19516922727227212,0.2217122075990552,25,42,0.1989875677648671,0.2799705141722286,0.8916666666666667,4320,5
"[{'M_8_9'}, {'M_8_7'}, {'M_7_9'}]",0.12220699256154019,230,0.0642844762193574,0.21364772330258,0.1493632470832226,89,141,0.27847607577328176,0.21361923287529042,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}]",0.12220664777576562,171,0.03536839782542864,0.23689831231000288,0.20152991448457425,106,65,0.2692400746693701,0.24014327844913314,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_1_9'}, {'M_1_9'}]",0.12220408877991354,1601,0.07020964842198898,0.19779204162537242,0.12758239320338344,663,938,0.24861377396618284,0.19804582717537436,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_15_3'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.12220402885245087,94,0.03576422895521933,0.15776827871533378,0.1935325076705531,56,38,0.23479152618763038,0.2293146123976798,0.8916666666666667,4320,5
"[{'M_6_9'}, {'M_6_9'}, {'M_6_9'}, {'M_6_2'}]",0.12220388849575585,192,0.06918061152551841,0.19418825810918441,0.125007646583666,65,127,0.25142646408070324,0.18489680798185917,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}]",0.12220319037631205,263,0.06077600834162056,0.2121266711425657,0.15135066280094514,144,119,0.26175298130650937,0.22603401834010112,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_2_9'}, {'M_1_9'}]",0.12220271631528874,191,0.06010575350898674,0.18243377823382617,0.12232802472483943,120,71,0.2517951342441315,0.17569134195699354,0.8916666666666667,4320,5
"[{'M_6_6'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}]",0.12220086315502032,69,0.0414930596326788,0.15962282679975032,0.11812976716707152,45,24,0.19163762861597883,0.1940414740113516,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_10_9'}, {'M_10_9'}]",0.1222005419082083,355,0.06738893783128985,0.20739900490882768,0.14001006707753783,173,182,0.24583144205324636,0.2286491438153397,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_15_9'}, {'M_15_9'}, {'M_0_9'}, {'M_0_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}]",0.12220037781362458,71,0.06236790338658996,0.21406561932103196,0.151697715934442,22,49,0.24738302820005195,0.23222439354811772,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}, {'M_7_9'}]",0.12219996395908221,100,0.06405200652079657,0.21733781165676191,0.15328580513596535,32,68,0.2855594117387081,0.20200528262595957,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}]",0.12219948120904296,168,0.04567437076985034,0.12859481381321394,0.17426918458306428,135,33,0.1701755928445645,0.23111487218187982,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_8'}]",0.1221994758759117,182,0.027272752948662854,0.18527836018070884,0.2125511131293717,98,84,0.2561903002054526,0.2669693628020977,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_4'}]",0.12219819604440942,480,0.03166182825849059,0.1305794453510316,0.1622412736095222,256,224,0.1881228478236004,0.24346244758792127,0.8916666666666667,4320,5
"[{'M_5_9'}, {'M_5_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_6'}]",0.12219693473958652,95,0.06446038913868724,0.2107555903494358,0.14629520121074857,53,42,0.26404879492330574,0.1939312761653396,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}]",0.12219684093224403,352,0.0462785510472489,0.14902472690575652,0.19530327795300542,270,82,0.21208748745488415,0.23526917157666474,0.8916666666666667,4320,5
"[{'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_6_9'}]",0.122196627872466,393,0.07153600328340426,0.20748858383068672,0.13595258054728246,156,237,0.25126747308285635,0.20104738118277451,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_2_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_2'}]",0.12219659172751508,92,0.028951056296289635,0.18339644554926424,0.21234750184555387,49,43,0.23292996451279865,0.2832094024088439,0.8916666666666667,4320,5
"[{'M_8_9'}, {'M_9_9'}, {'M_9_9'}, {'M_9_9'}, {'M_10_9'}]",0.12219558965828073,177,0.06605431435979967,0.21279615595315893,0.14674184159335926,60,117,0.2638297030465607,0.23886523342512245,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_1_9'}, {'M_1_9'}]",0.12219423171474743,299,0.0766265744317349,0.20570352060029973,0.12907694616856483,143,156,0.26177191271665595,0.17864874283257512,0.8916666666666667,4320,5
[{'M_2_8'}],0.12219236403765205,889,0.06259628479315202,0.2124351405094188,0.1498388557162668,329,560,0.25726314617665735,0.22610925182247948,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_2_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}]",0.12219107462914837,105,0.019276472582266904,0.10543208827192964,0.12470856085419654,65,40,0.16334833169703897,0.20865957418837466,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_7'}]",0.12219091525052021,307,0.032160405026415734,0.13683676444586143,0.16899716947227716,151,156,0.18678321883645493,0.21906593675132915,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_9_9'}, {'M_9_9'}]",0.12219058535125088,182,0.03890503184698148,0.14633646345836046,0.10743143161137898,47,135,0.20498086752353928,0.17637846983943678,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_0'}]",0.12219057907502895,489,0.03407242530125201,0.16575986698996073,0.19983229229121274,277,212,0.2280577766538957,0.2627157747355585,0.8916666666666667,4320,5
"[{'M_5_8'}, {'M_6_9'}]",0.12218967303812943,185,0.05535626148449249,0.21765826569056848,0.162302004206076,71,114,0.27162669424155483,0.22466742554297647,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_7_9'}]",0.12218918744715557,333,0.043663255187272765,0.14265417953467235,0.18631743472194512,184,149,0.1833548555092153,0.25706661810949,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_1'}]",0.12218867906007548,369,0.038355551861421894,0.1532271324140483,0.1915826842754702,211,158,0.225388778799284,0.24561786501597646,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}]",0.12218627404707057,192,0.04194879033214724,0.149364359890266,0.19131315022241324,96,96,0.2249690905803167,0.2727007598631585,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_3_9'}]",0.1221858406586864,243,0.07625286948144352,0.20511521803094976,0.12886234854950623,124,119,0.2642150164048327,0.20098708172065946,0.8916666666666667,4320,5
"[{'M_5_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_2_9'}]",0.12218562868259195,74,0.04422429135233602,0.22742356904782354,0.18319927769548752,40,34,0.2919972264680263,0.27430725784834636,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}]",0.1221854859904974,119,0.024983694374530505,0.12338774560743733,0.14837143998196783,72,47,0.15980355741733204,0.2107723452553297,0.8916666666666667,4320,5
"[{'M_11_7'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}]",0.12218354494849382,133,0.03720877091917732,0.1594933401793241,0.19670211109850141,79,54,0.2154817353345096,0.2644501808998557,0.8916666666666667,4320,5
"[{'M_5_9'}, {'M_5_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}]",0.12218327723377462,153,0.02086715127660574,0.20893309709870003,0.22980024837530577,88,65,0.2581200696155537,0.25665482389479394,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_0'}, {'M_3_9'}]",0.12218317111820835,96,0.04736260910673687,0.22292868385557085,0.17556607474883398,48,48,0.2833586882137884,0.2500876635507214,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}]",0.12218311839987328,395,0.04386811183176384,0.15926820685587872,0.20313631868764256,306,89,0.2158539928905545,0.25717223500537173,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_7'}]",0.1221829558139624,228,0.037394857262833064,0.1436797305614802,0.18107458782431327,114,114,0.18740021765679904,0.21737306062766934,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_2_9'}, {'M_2_3'}]",0.12218275790678165,164,0.07526929607240562,0.2066522759483441,0.13138297987593847,76,88,0.2665759196062457,0.19845675279582606,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_5'}, {'M_4_9'}, {'M_4_9'}]",0.12218148315730235,98,0.03560577759428857,0.1706446784640282,0.20625045605831677,71,27,0.20485368969222492,0.2529786582577578,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_10_9'}, {'M_10_0'}]",0.12218017935387276,222,0.07038069969213731,0.19825693625760707,0.12787623656546976,95,127,0.25021983385489993,0.2137284525272111,0.8916666666666667,4320,5
"[{'M_7_9'}, {'M_7_9'}, {'M_9_9'}, {'M_8_9'}]",0.12217922809950503,85,0.06450406124121419,0.21223742586067496,0.14773336461946077,34,51,0.27229441328272874,0.23707216730885208,0.8916666666666667,4320,5
"[{'M_8_9'}, {'M_8_9'}, {'M_9_9'}, {'M_9_9'}, {'M_7_9'}]",0.12217891100568898,63,0.028451974759268278,0.12739859372377393,0.1558505684830422,20,43,0.16041885501231554,0.20337965236994557,0.8916666666666667,4320,5
"[{'M_6_9'}, {'M_8_8'}]",0.12217649125576266,136,0.0676190915559842,0.19368547876365483,0.12606638720767063,48,88,0.24244024961608554,0.17851895542193194,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_13_9'}, {'M_14_9'}, {'M_15_9'}]",0.12217547232328867,246,0.029035649190728485,0.2342900192985932,0.2052543701078647,90,156,0.23596575877395842,0.23123233809606977,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_0_9'}, {'M_0_9'}]",0.1221750961346005,85,0.05637452790203193,0.21197797893546522,0.1556034510334333,40,45,0.24519929987174321,0.2348475311779277,0.8916666666666667,4320,5
"[{'M_9_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}, {'M_7_9'}]",0.12217482063427322,214,0.0669439890111486,0.1879800312841932,0.12103604227304458,54,160,0.23910618449743853,0.17487209587985827,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_4_9'}, {'M_0_9'}]",0.12217244071243309,352,0.05224086204435943,0.17266716071553811,0.12042629867117868,131,221,0.23604668651709376,0.1919728161787543,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_1'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}]",0.12217238037001045,84,0.04490069078565656,0.1430843873107332,0.18798507809638976,59,25,0.21938020127585856,0.2251656249171578,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_8_9'}, {'M_8_9'}]",0.12217124018475238,93,0.04052031196653848,0.11745554797351355,0.15797585994005203,75,18,0.18682123190776245,0.24677221758587706,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_3_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}]",0.12217021076951234,240,0.02657647875904251,0.1265614175033816,0.1531378962624241,169,71,0.17444819257750488,0.18594193624642927,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_0'}]",0.122168295358825,164,0.07402492509421618,0.20579599554312752,0.13177107044891134,91,73,0.2522945741024249,0.17563014864227597,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_10_9'}, {'M_9_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}]",0.12216791870640076,137,0.07476752924738048,0.20791333240970056,0.13314580316232008,49,88,0.2588231942727591,0.17551494687127708,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}]",0.1221677327042737,280,0.031254185777756405,0.13069083489516234,0.16194502067291874,193,87,0.19826053225724083,0.20846027347610055,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_15_9'}, {'M_7_9'}, {'M_7_9'}]",0.1221661843067423,158,0.041403717000607965,0.22855766857596668,0.18715395157535872,74,84,0.2828605146722786,0.23572691737782603,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_2_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_4_9'}]",0.12216465575490436,63,0.01365764550864694,0.12490986314203055,0.11125221763338361,28,35,0.11680691399946669,0.10519966206445902,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_14_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}]",0.12216411717967797,138,0.027447431322270538,0.18403571171731484,0.21148314303958538,41,97,0.20904616189554237,0.22450191930913274,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_2_9'}]",0.1221625254633517,129,0.06369023886994069,0.19028996878256232,0.12659972991262164,59,70,0.24389476035332006,0.1586706113435211,0.8916666666666667,4320,5
"[{'M_7_9'}, {'M_7_5'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}]",0.1221608139429559,75,0.030912406000763518,0.14014092204160988,0.10922851604084637,32,43,0.20131471574207704,0.18751581399611647,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_10_9'}, {'M_9_9'}, {'M_9_9'}]",0.12215893860512642,351,0.07017101754326804,0.19453435910865666,0.12436334156538861,100,251,0.2414465908659304,0.1976419111509673,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}]",0.12215507197562166,137,0.04959545616274591,0.22157499883538004,0.17197954267263413,87,50,0.26831455744786614,0.2137248997462782,0.8916666666666667,4320,5
"[{'M_7_3'}, {'M_4_9'}, {'M_4_9'}]",0.12215356239063943,80,0.021763382324328007,0.25145840908711153,0.22969502676278353,48,32,0.2666931489115502,0.24444502308036445,0.8916666666666667,4320,5
"[{'M_14_0'}, {'M_15_9'}, {'M_15_9'}]",0.12215343628631473,205,0.03634445265954084,0.15798163650337085,0.1943260891629117,93,112,0.2241313739144038,0.2543346486562213,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_3_9'}, {'M_2_9'}, {'M_2_9'}, {'M_0_9'}]",0.12215314404239294,61,0.03806081304459705,0.1373362706508487,0.17539708369544574,40,21,0.21594655874308658,0.2345526856332629,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}]",0.12215260819946422,110,0.025446360568900622,0.19073008612031117,0.2161764466892118,64,46,0.22992029009672268,0.2621881156557935,0.8916666666666667,4320,5
